Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

05:47:35 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:49:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:08 AM     all      1.01      0.00      0.00      0.00      0.00     98.99
05:49:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:10 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:49:11 AM     all      0.99      0.00      0.99      0.00      0.00     98.02
05:49:12 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:49:13 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
05:49:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:15 AM     all      0.99      0.00      0.99      0.00      0.00     98.02
05:49:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:18 AM     all      0.99      0.00      0.00      0.99      0.00     98.02
05:49:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:22 AM     all      7.37      0.00      2.11      1.05      0.00     89.47
05:49:23 AM     all      9.64      0.00      3.61      4.82      0.00     81.93
05:49:24 AM     all     14.29      0.00      9.09      6.49      1.30     68.83
05:49:25 AM     all     12.99      0.00     11.69      7.79      0.00     67.53
05:49:26 AM     all      9.09      0.00      7.79      2.60      1.30     79.22
05:49:27 AM     all     14.47      0.00      7.89      2.63      0.00     75.00
05:49:28 AM     all     13.75      0.00      8.75     11.25      1.25     65.00
05:49:29 AM     all      8.00      0.00      8.00      6.67      0.00     77.33
05:49:30 AM     all     12.35      0.00      7.41      1.23      1.23     77.78
05:49:31 AM     all      6.85      0.00      5.48      4.11      0.00     83.56
05:49:32 AM     all     12.82      0.00      8.97      3.85      1.28     73.08
05:49:33 AM     all      9.33      0.00      4.00      0.00      0.00     86.67
05:49:34 AM     all      5.26      0.00      3.95      2.63      1.32     86.84
05:49:35 AM     all      8.97      0.00      6.41      2.56      0.00     82.05
05:49:36 AM     all      9.33      0.00      6.67      1.33      1.33     81.33
05:49:37 AM     all     10.39      0.00      5.19      2.60      0.00     81.82
05:49:38 AM     all     23.75      0.00      5.00      2.50      1.25     67.50
05:49:39 AM     all      9.33      0.00      6.67      1.33      0.00     82.67
05:49:40 AM     all     40.48      0.00      7.14      0.00      1.19     51.19
05:49:41 AM     all     71.28      0.00      7.45      1.06      0.00     20.21
05:49:42 AM     all     17.57      0.00      8.11      1.35      0.00     72.97
05:49:43 AM     all     14.67      0.00      5.33      1.33      1.33     77.33
05:49:44 AM     all      9.33      0.00      8.00      1.33      0.00     81.33
05:49:45 AM     all      9.88      0.00      8.64      2.47      1.23     77.78
05:49:46 AM     all      9.33      0.00      8.00      2.67      1.33     78.67
05:49:47 AM     all     11.69      0.00      6.49      3.90      0.00     77.92
05:49:48 AM     all     12.99      0.00     11.69      3.90      0.00     71.43
05:49:49 AM     all      8.22      0.00      4.11     26.03      1.37     60.27
05:49:50 AM     all      5.33      0.00      4.00      1.33      1.33     88.00
05:49:51 AM     all      8.00      0.00      8.00      4.00      0.00     80.00
05:49:52 AM     all     12.35      0.00     11.11      2.47      0.00     74.07
05:49:53 AM     all      1.04      0.00      3.12      0.00      1.04     94.79
05:49:54 AM     all      1.00      0.00      0.00      1.00      0.00     98.00
05:49:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:56 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:49:57 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:49:58 AM     all      0.00      0.00      1.01      0.00      0.00     98.99
05:49:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:00 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:03 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
05:50:04 AM     all      0.00      0.00      0.00      1.00      0.00     99.00
05:50:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:06 AM     all      9.09      0.00      0.00      0.00      0.00     90.91
05:50:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:08 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:50:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:11 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:50:12 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:50:13 AM     all      0.00      0.00      0.99      2.97      0.00     96.04
05:50:14 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
05:50:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:17 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:50:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:21 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
