Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

04:30:31 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:32:48 AM     all     14.12      5.88      5.88     18.82      0.00     55.29
04:32:49 AM     all     19.75      4.94     16.05     50.62      0.00      8.64
04:32:50 AM     all     13.25      3.61      8.43     19.28      0.00     55.42
04:32:51 AM     all     10.47      5.81     10.47     17.44      1.16     54.65
04:32:52 AM     all      9.76      2.44     12.20      8.54      0.00     67.07
04:32:53 AM     all     13.10      5.95      9.52     65.48      1.19      4.76
04:32:54 AM     all     35.71      1.19     11.90     22.62      0.00     28.57
04:32:55 AM     all     21.69      0.00     10.84      4.82      0.00     62.65
04:32:56 AM     all     20.25      0.00     20.25     43.04      0.00     16.46
04:32:57 AM     all     13.33      0.00     12.00      1.33      1.33     72.00
04:32:58 AM     all     29.87      0.00     11.69      6.49      0.00     51.95
04:32:59 AM     all     25.61      0.00     17.07     46.34      1.22      9.76
04:33:00 AM     all     25.00      0.00     16.25     12.50      0.00     46.25
04:33:01 AM     all     18.52      0.00      9.88     11.11      0.00     60.49
04:33:02 AM     all     21.69      0.00     15.66     45.78      1.20     15.66
04:33:03 AM     all     26.32      0.00     11.84     23.68      0.00     38.16
04:33:04 AM     all     17.86      0.00     11.90      9.52      1.19     59.52
04:33:05 AM     all     19.23      0.00     12.82     60.26      0.00      7.69
04:33:06 AM     all     15.79      0.00      9.21      5.26      0.00     69.74
04:33:07 AM     all     17.07      0.00     12.20      8.54      0.00     62.20
04:33:08 AM     all     17.65      0.00     11.76     62.35      1.18      7.06
04:33:09 AM     all     15.38      0.00     11.54     32.05      0.00     41.03
04:33:10 AM     all     27.16      0.00     11.11      7.41      1.23     53.09
04:33:11 AM     all     25.29      0.00     19.54     51.72      0.00      3.45
04:33:12 AM     all     12.36      0.00      2.25     11.24      0.00     74.16
04:33:13 AM     all      1.00      0.00      0.00      2.00      0.00     97.00
04:33:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:17 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:33:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:20 AM     all      0.00      0.00      0.00      2.00      0.00     98.00
04:33:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:24 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
04:33:25 AM     all      0.00      0.00      0.00      0.00      1.00     99.00
04:33:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
