Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

04:49:17 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:51:43 AM     all      4.65      0.00      4.65      9.30      1.16     80.23
04:51:44 AM     all      9.09      0.00      7.79     77.92      0.00      5.19
04:51:45 AM     all      3.66      0.00      3.66     14.63      0.00     78.05
04:51:46 AM     all      4.71      0.00      4.71      5.88      1.18     83.53
04:51:47 AM     all     14.63      0.00     10.98     54.88      0.00     19.51
04:51:48 AM     all      9.64      0.00      6.02     33.73      1.20     49.40
04:51:49 AM     all      5.13      0.00      2.56     39.74      0.00     52.56
04:51:50 AM     all      7.32      0.00      4.88      9.76      0.00     78.05
04:51:51 AM     all     10.98      0.00      8.54     56.10      0.00     24.39
04:51:52 AM     all      3.75      0.00      8.75     41.25      1.25     45.00
04:51:53 AM     all      4.71      1.18      3.53      9.41      0.00     81.18
04:51:54 AM     all     17.72      0.00      5.06     51.90      1.27     24.05
04:51:55 AM     all     10.26      0.00      3.85     69.23      0.00     16.67
04:51:56 AM     all      4.82      0.00      8.43      9.64      0.00     77.11
04:51:57 AM     all      9.64      0.00      9.64     72.29      1.20      7.23
04:51:58 AM     all      9.09      0.00      5.19     66.23      0.00     19.48
04:51:59 AM     all      3.37      0.00      3.37      3.37      1.12     88.76
04:52:00 AM     all      6.17      0.00     11.11     16.05      0.00     66.67
04:52:01 AM     all     12.40      0.00      7.44     29.75     27.27     23.14
04:52:02 AM     all      9.30      0.00      4.65     80.23      5.81      0.00
04:52:03 AM     all      5.06      0.00      3.80     13.92      0.00     77.22
04:52:04 AM     all      3.66      0.00      4.88      9.76      0.00     81.71
04:52:05 AM     all     19.77      0.00     11.63     52.33      0.00     16.28
04:52:06 AM     all      4.88      0.00      2.44     40.24      1.22     51.22
04:52:07 AM     all      3.61      0.00      4.82      4.82      0.00     86.75
04:52:08 AM     all     11.11      0.00     11.11     56.79      1.23     19.75
04:52:09 AM     all      6.17      0.00      2.47     41.98      0.00     49.38
04:52:10 AM     all     10.59      0.00      4.71      8.24      0.00     76.47
04:52:11 AM     all     12.20      0.00     12.20     20.73      1.22     53.66
04:52:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:52:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:52:14 AM     all      0.00      0.00      0.00      1.00      0.00     99.00
04:52:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:52:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:52:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:52:18 AM     all      0.99      0.00      0.99      0.00      0.00     98.02
04:52:19 AM     all      0.00      0.00      1.02      6.12      0.00     92.86
04:52:20 AM     all      0.99      0.00      0.00      0.99      0.00     98.02
04:52:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:52:22 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
04:52:23 AM     all      7.07      0.00      0.00      0.00      0.00     92.93
04:52:24 AM     all      0.00      0.00      0.00      1.00      0.00     99.00
04:52:25 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
04:52:26 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
